"country","hdicode","hdi_2020","Mobility_SiteName","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","PM_SiteName","a_mean","sd"
"Uganda","Low",0.524,"Kampala",2019-05-23,NA,NA,NA,NA,NA,NA,"Kampala",41.25,19.27884626
"Uganda","Low",0.524,"Kampala",2019-05-24,NA,NA,NA,NA,NA,NA,"Kampala",48.20833333,23.38706288
"Uganda","Low",0.524,"Kampala",2019-05-25,NA,NA,NA,NA,NA,NA,"Kampala",44.5,20.59337166
"Uganda","Low",0.524,"Kampala",2019-05-26,NA,NA,NA,NA,NA,NA,"Kampala",36.54166667,13.38389417
"Uganda","Low",0.524,"Kampala",2019-05-27,NA,NA,NA,NA,NA,NA,"Kampala",36.75,12.51520814
"Uganda","Low",0.524,"Kampala",2019-04-14,NA,NA,NA,NA,NA,NA,"Kampala",47.625,39.31899917
"Uganda","Low",0.524,"Kampala",2019-04-15,NA,NA,NA,NA,NA,NA,"Kampala",46.54166667,25.61755371
"Uganda","Low",0.524,"Kampala",2019-04-16,NA,NA,NA,NA,NA,NA,"Kampala",39.25,15.52067345
"Uganda","Low",0.524,"Kampala",2019-04-17,NA,NA,NA,NA,NA,NA,"Kampala",62.16666667,25.60513988
"Uganda","Low",0.524,"Kampala",2019-04-18,NA,NA,NA,NA,NA,NA,"Kampala",68.75,40.42650902
"Uganda","Low",0.524,"Kampala",2019-04-19,NA,NA,NA,NA,NA,NA,"Kampala",69.33333333,10.0166528
"Uganda","Low",0.524,"Kampala",2019-04-23,NA,NA,NA,NA,NA,NA,"Kampala",30.11764706,7.175325367
"Uganda","Low",0.524,"Kampala",2019-04-24,NA,NA,NA,NA,NA,NA,"Kampala",37.125,15.80124514
"Uganda","Low",0.524,"Kampala",2019-04-25,NA,NA,NA,NA,NA,NA,"Kampala",45.125,12.56396676
"Uganda","Low",0.524,"Kampala",2019-04-26,NA,NA,NA,NA,NA,NA,"Kampala",33.83333333,10.3321645
"Uganda","Low",0.524,"Kampala",2019-04-27,NA,NA,NA,NA,NA,NA,"Kampala",31.95833333,12.6541939
"Uganda","Low",0.524,"Kampala",2019-04-28,NA,NA,NA,NA,NA,NA,"Kampala",49.41666667,17.56458063
"Uganda","Low",0.524,"Kampala",2019-04-29,NA,NA,NA,NA,NA,NA,"Kampala",35,11.60959124
"Uganda","Low",0.524,"Kampala",2019-04-30,NA,NA,NA,NA,NA,NA,"Kampala",42.54166667,18.61738124
"Uganda","Low",0.524,"Kampala",2019-05-01,NA,NA,NA,NA,NA,NA,"Kampala",45.45833333,17.35055234
"Uganda","Low",0.524,"Kampala",2019-05-02,NA,NA,NA,NA,NA,NA,"Kampala",53.66666667,21.98352479
"Uganda","Low",0.524,"Kampala",2019-05-03,NA,NA,NA,NA,NA,NA,"Kampala",47.45833333,25.3428305
"Uganda","Low",0.524,"Kampala",2019-05-04,NA,NA,NA,NA,NA,NA,"Kampala",33.625,6.605745194
"Uganda","Low",0.524,"Kampala",2019-05-05,NA,NA,NA,NA,NA,NA,"Kampala",29.875,7.628963688
"Uganda","Low",0.524,"Kampala",2019-03-24,NA,NA,NA,NA,NA,NA,"Kampala",64.375,36.26210443
"Uganda","Low",0.524,"Kampala",2019-03-25,NA,NA,NA,NA,NA,NA,"Kampala",58.91666667,34.67102119
"Uganda","Low",0.524,"Kampala",2019-03-26,NA,NA,NA,NA,NA,NA,"Kampala",54.79166667,17.73470968
"Uganda","Low",0.524,"Kampala",2019-03-27,NA,NA,NA,NA,NA,NA,"Kampala",62.75,27.22730407
"Uganda","Low",0.524,"Kampala",2019-03-28,NA,NA,NA,NA,NA,NA,"Kampala",43.04166667,15.44549791
"Uganda","Low",0.524,"Kampala",2019-03-29,NA,NA,NA,NA,NA,NA,"Kampala",45,17.30041467
"Uganda","Low",0.524,"Kampala",2019-03-30,NA,NA,NA,NA,NA,NA,"Kampala",42.16666667,27.6337328
"Uganda","Low",0.524,"Kampala",2019-03-31,NA,NA,NA,NA,NA,NA,"Kampala",34.91666667,19.34114035
"Uganda","Low",0.524,"Kampala",2019-04-01,NA,NA,NA,NA,NA,NA,"Kampala",39.875,21.61382911
"Uganda","Low",0.524,"Kampala",2019-04-02,NA,NA,NA,NA,NA,NA,"Kampala",37.16666667,14.6277481
"Uganda","Low",0.524,"Kampala",2019-04-03,NA,NA,NA,NA,NA,NA,"Kampala",45.5,19.26925914
"Uganda","Low",0.524,"Kampala",2019-04-04,NA,NA,NA,NA,NA,NA,"Kampala",39.30434783,16.67996834
"Uganda","Low",0.524,"Kampala",2019-04-05,NA,NA,NA,NA,NA,NA,"Kampala",38.875,13.46271017
"Uganda","Low",0.524,"Kampala",2019-04-06,NA,NA,NA,NA,NA,NA,"Kampala",44.29166667,15.30126214
"Uganda","Low",0.524,"Kampala",2019-04-07,NA,NA,NA,NA,NA,NA,"Kampala",46.25,26.10222379
"Uganda","Low",0.524,"Kampala",2019-04-08,NA,NA,NA,NA,NA,NA,"Kampala",47.5,17.87881914
"Uganda","Low",0.524,"Kampala",2019-04-09,NA,NA,NA,NA,NA,NA,"Kampala",48.66666667,30.74391657
"Uganda","Low",0.524,"Kampala",2019-04-10,NA,NA,NA,NA,NA,NA,"Kampala",49.58333333,18.20873337
"Uganda","Low",0.524,"Kampala",2019-04-11,NA,NA,NA,NA,NA,NA,"Kampala",39.75,21.82788404
"Uganda","Low",0.524,"Kampala",2019-04-12,NA,NA,NA,NA,NA,NA,"Kampala",31.04347826,12.23065545
"Uganda","Low",0.524,"Kampala",2019-04-13,NA,NA,NA,NA,NA,NA,"Kampala",40.66666667,13.45093068
"Uganda","Low",0.524,"Kampala",2019-05-08,NA,NA,NA,NA,NA,NA,"Kampala",46.25,25.7331625
"Uganda","Low",0.524,"Kampala",2019-05-09,NA,NA,NA,NA,NA,NA,"Kampala",51.20833333,36.62854573
"Uganda","Low",0.524,"Kampala",2019-05-06,NA,NA,NA,NA,NA,NA,"Kampala",34.95833333,10.56441594
"Uganda","Low",0.524,"Kampala",2019-05-07,NA,NA,NA,NA,NA,NA,"Kampala",32.375,11.11525587
"Uganda","Low",0.524,"Kampala",2019-05-12,NA,NA,NA,NA,NA,NA,"Kampala",34.58333333,9.582214806
"Uganda","Low",0.524,"Kampala",2019-05-10,NA,NA,NA,NA,NA,NA,"Kampala",40.41666667,12.88044243
"Uganda","Low",0.524,"Kampala",2019-05-11,NA,NA,NA,NA,NA,NA,"Kampala",41.70833333,12.77047943
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-19,NA,NA,NA,NA,NA,NA,"Abu Dhabi",20.875,4.748569579
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-20,NA,NA,NA,NA,NA,NA,"Abu Dhabi",21.33333333,5.044727481
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-21,NA,NA,NA,NA,NA,NA,"Abu Dhabi",21.79166667,8.070230678
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-22,NA,NA,NA,NA,NA,NA,"Abu Dhabi",23.125,6.496236369
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-23,NA,NA,NA,NA,NA,NA,"Abu Dhabi",22,11.69169159
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-24,NA,NA,NA,NA,NA,NA,"Abu Dhabi",12.875,3.915548715
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-25,NA,NA,NA,NA,NA,NA,"Abu Dhabi",13.45833333,4.481645337
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-26,NA,NA,NA,NA,NA,NA,"Abu Dhabi",12.54166667,3.189373206
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-27,NA,NA,NA,NA,NA,NA,"Abu Dhabi",22.375,9.393857845
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-02,NA,NA,NA,NA,NA,NA,"Abu Dhabi",29.41666667,4.60544731
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-03,NA,NA,NA,NA,NA,NA,"Abu Dhabi",28.33333333,3.344907442
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-04,NA,NA,NA,NA,NA,NA,"Abu Dhabi",39.54166667,9.973788111
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-05,NA,NA,NA,NA,NA,NA,"Abu Dhabi",22,7.395650896
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-06,NA,NA,NA,NA,NA,NA,"Abu Dhabi",23.66666667,5.723078122
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-07,NA,NA,NA,NA,NA,NA,"Abu Dhabi",27.04166667,14.0108007
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-08,NA,NA,NA,NA,NA,NA,"Abu Dhabi",43.41666667,21.13088954
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-09,NA,NA,NA,NA,NA,NA,"Abu Dhabi",57.25,13.96346164
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-10,NA,NA,NA,NA,NA,NA,"Abu Dhabi",35.5,11.25205295
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-28,NA,NA,NA,NA,NA,NA,"Abu Dhabi",27.5,6.704962471
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-29,NA,NA,NA,NA,NA,NA,"Abu Dhabi",15.875,3.417506083
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-11-30,NA,NA,NA,NA,NA,NA,"Abu Dhabi",24.5,5.064797519
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-01,NA,NA,NA,NA,NA,NA,"Abu Dhabi",26.83333333,7.118052168
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-15,NA,NA,NA,NA,NA,NA,"Abu Dhabi",26.16666667,3.667325369
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-16,NA,NA,NA,NA,NA,NA,"Abu Dhabi",16.16666667,5.354126135
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-17,NA,NA,NA,NA,NA,NA,"Abu Dhabi",9.5,5.453359555
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-18,NA,NA,NA,NA,NA,NA,"Abu Dhabi",14.625,6.736096793
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-19,NA,NA,NA,NA,NA,NA,"Abu Dhabi",23.375,9.310174425
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-20,NA,NA,NA,NA,NA,NA,"Abu Dhabi",32.25,3.57831634
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-21,NA,NA,NA,NA,NA,NA,"Abu Dhabi",32,10.18097117
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-22,NA,NA,NA,NA,NA,NA,"Abu Dhabi",52.875,18.1379077
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-23,NA,NA,NA,NA,NA,NA,"Abu Dhabi",50.25,6.462265049
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-24,NA,NA,NA,NA,NA,NA,"Abu Dhabi",59.75,8.719044623
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-25,NA,NA,NA,NA,NA,NA,"Abu Dhabi",53.66666667,14.84032662
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-26,NA,NA,NA,NA,NA,NA,"Abu Dhabi",40.26666667,10.39551185
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-27,NA,NA,NA,NA,NA,NA,"Abu Dhabi",42.33333333,16.81269362
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-28,NA,NA,NA,NA,NA,NA,"Abu Dhabi",44.125,11.6630688
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-29,NA,NA,NA,NA,NA,NA,"Abu Dhabi",30.375,7.32958567
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-30,NA,NA,NA,NA,NA,NA,"Abu Dhabi",26.29166667,7.14738728
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-31,NA,NA,NA,NA,NA,NA,"Abu Dhabi",21.16666667,5.791047564
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-01,NA,NA,NA,NA,NA,NA,"Abu Dhabi",29.125,6.278413674
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-02,NA,NA,NA,NA,NA,NA,"Abu Dhabi",39.70833333,8.804540166
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-03,NA,NA,NA,NA,NA,NA,"Abu Dhabi",29,15.88819633
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-04,NA,NA,NA,NA,NA,NA,"Abu Dhabi",18.08333333,5.191269148
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-05,NA,NA,NA,NA,NA,NA,"Abu Dhabi",23.70833333,6.483954555
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-06,NA,NA,NA,NA,NA,NA,"Abu Dhabi",27,13.07835916
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-07,NA,NA,NA,NA,NA,NA,"Abu Dhabi",31.375,11.32067174
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-08,NA,NA,NA,NA,NA,NA,"Abu Dhabi",27.375,4.688677388
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-09,NA,NA,NA,NA,NA,NA,"Abu Dhabi",23.41666667,3.740688924
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-10,NA,NA,NA,NA,NA,NA,"Abu Dhabi",17.25,6.222330054
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-11,NA,NA,NA,NA,NA,NA,"Abu Dhabi",18.20833333,8.526068296
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-12,NA,NA,NA,NA,NA,NA,"Abu Dhabi",17.04166667,4.505833578
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-13,NA,NA,NA,NA,NA,NA,"Abu Dhabi",26.83333333,5.68496619
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-14,NA,NA,NA,NA,NA,NA,"Abu Dhabi",37.41666667,5.274356888
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-15,NA,NA,NA,NA,NA,NA,"Abu Dhabi",39.33333333,7.676427309
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-16,NA,NA,NA,NA,NA,NA,"Abu Dhabi",27.5,9.050582494
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-17,NA,NA,NA,NA,NA,NA,"Abu Dhabi",21.25,6.555780722
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-18,NA,NA,NA,NA,NA,NA,"Abu Dhabi",18.5,4.021680376
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2018-01-19,NA,NA,NA,NA,NA,NA,"Abu Dhabi",28.79166667,9.198200044
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-11,NA,NA,NA,NA,NA,NA,"Abu Dhabi",16.04347826,4.311488468
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-12,NA,NA,NA,NA,NA,NA,"Abu Dhabi",18.33333333,3.279271747
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-13,NA,NA,NA,NA,NA,NA,"Abu Dhabi",24.16666667,4.350578839
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2017-12-14,NA,NA,NA,NA,NA,NA,"Abu Dhabi",25.91666667,4.5196832
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-14,-54,-23,-67,-72,-47,25,"Abu Dhabi",3.782608696,2.811607786
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-14,-54,-23,-67,-72,-47,25,"Abu Dhabi",3.782608696,2.811607786
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-15,-54,-23,-67,-73,-47,25,"Abu Dhabi",8.5,4.032476852
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-15,-54,-23,-67,-73,-47,25,"Abu Dhabi",8.5,4.032476852
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-16,-54,-23,-66,-75,-47,28,"Abu Dhabi",6.875,2.173206407
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-16,-54,-23,-66,-75,-47,28,"Abu Dhabi",6.875,2.173206407
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-17,-62,-32,-78,-82,-40,20,"Abu Dhabi",16.41666667,11.06076759
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-17,-62,-32,-78,-82,-40,20,"Abu Dhabi",16.41666667,11.06076759
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-18,-54,-31,-68,-76,-34,20,"Abu Dhabi",25.73913043,5.978882469
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-18,-54,-31,-68,-76,-34,20,"Abu Dhabi",25.73913043,5.978882469
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-19,-53,-32,-64,-75,-46,24,"Abu Dhabi",17.65217391,5.51533973
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-19,-53,-32,-64,-75,-46,24,"Abu Dhabi",17.65217391,5.51533973
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-20,-54,-32,-63,-74,-47,24,"Abu Dhabi",12.25,4.59914926
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-20,-54,-32,-63,-74,-47,24,"Abu Dhabi",12.25,4.59914926
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-21,-54,-32,-64,-74,-47,24,"Abu Dhabi",26.5,14.21784297
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-21,-54,-32,-64,-74,-47,24,"Abu Dhabi",26.5,14.21784297
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-22,-53,-29,-65,-75,-47,24,"Abu Dhabi",32.26666667,5.470265946
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-22,-53,-29,-65,-75,-47,24,"Abu Dhabi",32.26666667,5.470265946
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-23,-53,-26,-67,-77,-47,27,"Abu Dhabi",25.04166667,3.90628442
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-23,-53,-26,-67,-77,-47,27,"Abu Dhabi",25.04166667,3.90628442
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-24,-65,-35,-81,-83,-41,22,"Abu Dhabi",23.375,6.141891084
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-24,-65,-35,-81,-83,-41,22,"Abu Dhabi",23.375,6.141891084
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-25,-57,-32,-70,-78,-36,23,"Abu Dhabi",16,6.40651842
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-25,-57,-32,-70,-78,-36,23,"Abu Dhabi",16,6.40651842
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-26,-55,-31,-65,-75,-48,28,"Abu Dhabi",17.29166667,6.868194919
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-26,-55,-31,-65,-75,-48,28,"Abu Dhabi",17.29166667,6.868194919
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-27,-56,-31,-65,-75,-48,27,"Abu Dhabi",20,5.806400409
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-27,-56,-31,-65,-75,-48,27,"Abu Dhabi",20,5.806400409
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-28,-55,-30,-65,-74,-48,26,"Abu Dhabi",10.20833333,4.128155359
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-28,-55,-30,-65,-74,-48,26,"Abu Dhabi",10.20833333,4.128155359
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-29,-54,-28,-63,-74,-47,27,"Abu Dhabi",10.79166667,8.444082912
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-29,-54,-28,-63,-74,-47,27,"Abu Dhabi",10.79166667,8.444082912
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-30,-56,-29,-63,-76,-47,29,"Abu Dhabi",45.20833333,20.63972355
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-04-30,-56,-29,-63,-76,-47,29,"Abu Dhabi",45.20833333,20.63972355
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-01,-63,-35,-77,-82,-38,20,"Abu Dhabi",18.70833333,15.80720575
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-01,-63,-35,-77,-82,-38,20,"Abu Dhabi",18.70833333,15.80720575
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-02,-53,-27,-62,-77,-33,21,"Abu Dhabi",11.70833333,6.688596179
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-02,-53,-27,-62,-77,-33,21,"Abu Dhabi",11.70833333,6.688596179
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-03,-51,-27,-57,-76,-45,26,"Abu Dhabi",38.375,27.11619522
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-03,-51,-27,-57,-76,-45,26,"Abu Dhabi",38.375,27.11619522
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-04,-52,-27,-57,-75,-46,26,"Abu Dhabi",28.70833333,14.22942196
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-04,-52,-27,-57,-75,-46,26,"Abu Dhabi",28.70833333,14.22942196
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-05,-52,-27,-57,-74,-46,26,"Abu Dhabi",23.20833333,12.27574196
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-05,-52,-27,-57,-74,-46,26,"Abu Dhabi",23.20833333,12.27574196
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-06,-50,-24,-56,-73,-45,26,"Abu Dhabi",21.875,5.542817522
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-06,-50,-24,-56,-73,-45,26,"Abu Dhabi",21.875,5.542817522
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-07,-53,-26,-58,-75,-45,29,"Abu Dhabi",27.75,14.80672585
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-07,-53,-26,-58,-75,-45,29,"Abu Dhabi",27.75,14.80672585
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-08,-61,-37,-74,-82,-35,20,"Abu Dhabi",9.875,3.455461965
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-08,-61,-37,-74,-82,-35,20,"Abu Dhabi",9.875,3.455461965
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-09,-51,-28,-59,-76,-30,21,"Abu Dhabi",14,5.258533437
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-09,-51,-28,-59,-76,-30,21,"Abu Dhabi",14,5.258533437
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-10,-50,-24,-54,-72,-43,26,"Abu Dhabi",22.375,6.585969936
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-10,-50,-24,-54,-72,-43,26,"Abu Dhabi",22.375,6.585969936
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-11,-51,-26,-54,-73,-44,26,"Abu Dhabi",43.79166667,16.70193732
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-11,-51,-26,-54,-73,-44,26,"Abu Dhabi",43.79166667,16.70193732
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-12,-51,-25,-55,-71,-44,26,"Abu Dhabi",8.25,3.824975135
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-12,-51,-25,-55,-71,-44,26,"Abu Dhabi",8.25,3.824975135
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-13,-51,-25,-55,-72,-44,26,"Abu Dhabi",8.875,4.436141096
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-13,-51,-25,-55,-72,-44,26,"Abu Dhabi",8.875,4.436141096
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-14,-52,-26,-57,-74,-44,28,"Abu Dhabi",14.04166667,6.937479599
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-14,-52,-26,-57,-74,-44,28,"Abu Dhabi",14.04166667,6.937479599
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-15,-59,-34,-72,-79,-32,20,"Abu Dhabi",18.625,6.787536532
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-15,-59,-34,-72,-79,-32,20,"Abu Dhabi",18.625,6.787536532
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-16,-49,-24,-57,-72,-28,20,"Abu Dhabi",31.20833333,5.948906854
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-16,-49,-24,-57,-72,-28,20,"Abu Dhabi",31.20833333,5.948906854
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-17,-48,-21,-51,-72,-42,25,"Abu Dhabi",31.70833333,6.450339841
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-17,-48,-21,-51,-72,-42,25,"Abu Dhabi",31.70833333,6.450339841
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-18,-48,-23,-51,-72,-43,25,"Abu Dhabi",27.21052632,4.021870037
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-18,-48,-23,-51,-72,-43,25,"Abu Dhabi",27.21052632,4.021870037
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-19,-49,-24,-52,-71,-43,25,"Abu Dhabi",24.16666667,3.279271747
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-19,-49,-24,-52,-71,-43,25,"Abu Dhabi",24.16666667,3.279271747
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-20,-52,-26,-55,-71,-45,27,"Abu Dhabi",28.82608696,9.08871515
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-20,-52,-26,-55,-71,-45,27,"Abu Dhabi",28.82608696,9.08871515
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-21,-51,-24,-58,-73,-43,29,"Abu Dhabi",32.69565217,3.982173717
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-21,-51,-24,-58,-73,-43,29,"Abu Dhabi",32.69565217,3.982173717
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-22,-55,-28,-73,-80,-30,20,"Abu Dhabi",30.625,10.91792503
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-22,-55,-28,-73,-80,-30,20,"Abu Dhabi",30.625,10.91792503
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-23,-49,-21,-64,-78,-49,25,"Abu Dhabi",34.33333333,16.69591636
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-23,-49,-21,-64,-78,-49,25,"Abu Dhabi",34.33333333,16.69591636
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-24,-59,-38,-61,-82,-74,33,"Abu Dhabi",43.77272727,10.56468429
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-24,-59,-38,-61,-82,-74,33,"Abu Dhabi",43.77272727,10.56468429
"United Arab Emirates","Very High",0.912,"Abu Dhabi",2020-05-25,-54,-30,-58,-81,-71,32,"Abu Dhabi",56.45454545,21.85390294
